url,currency,price,beadroom,bathroom,furnished,area,location,amenities,price_type,breadcrumb,description,images
https://www.dubizzle.com.bh/en/ad/fontana-gardens-3-bedroom-apartment-ID105467985.html,BHD,"175,000",3,3,Yes,153.6,"Juffair, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Maids Room']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,3 Bedroom Apartment Fully Furnished 3 bathrooms Maid Room/Laundry Room 26th Floor 2 Parking Spots  3 Swimming pools Gym,"['https://images.dubizzle.com.bh/thumbnails/5351339-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351340-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351341-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351342-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351343-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351344-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351345-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351346-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351347-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351348-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351349-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351350-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351351-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5351352-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/house-for-sale-in-jurdab-ID105467959.html,BHD,"110,000",3,3,No,309,"Sanad, Capital Governorate",['Maids Room'],Negotiable,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Capital Governorate>Villas for Sale in Sanad,منزل للبيت في جرداب مساحته ٣٠٢ متر مربع طابق واحد ٣ غرف و٣ حمامات مطبخ مخزن ملحق للخادمه ممر للغسيل كراجين ٣ سيارات مخزن,['https://images.dubizzle.com.bh/thumbnails/5351226-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/%D8%A7%D9%84%D9%85%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D9%84%D8%AC%D9%81%D9%8A%D8%B1-ID105009662.html,BHD,"49,000",1,2,Yes,80,"Juffair, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Maids Room']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,شقة فاخرة للبيع ذات قيمة استثمارية ممتازة -  موقع مميز - تصميم فاخر وحديث - اطلالة رائعة - سهولة الوصول  .,"['https://images.dubizzle.com.bh/thumbnails/3552570-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3552571-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3552572-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3552573-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3552574-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3552575-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3552576-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3552577-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3552578-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3552579-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3552580-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3552581-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3552582-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%A7%D9%84%D9%85%D8%AD%D8%B1%D9%82-%D8%A7%D9%84%D8%A8%D8%B3%D9%8A%D8%AA%D9%8A%D9%86-ID104065793.html,BHD,"35,000",1,1,Yes,60,"Busaytin, Muharraq Governorate","['Balcony', 'Built in Kitchen Appliances', 'Covered Parking', 'Security', 'Shared Pool', 'Shared Spa']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Busaytin,"للبيع شقة فخمة مفروشة ومؤجره مقابل  مستشفى الملك حمد Luxury Furnished Apartment for sale in front of King Hamad Hospital   شقة مفروشة فخمة ، مطله ، مفروشة بالكامل في البسيتين تقابل مباشرة مستشفى الملك حمد وبالقرب من الكلية الأيرلندية للطب تتكون من:-  ‎غرفة نوم وصالة مع مطبخ مفتوح وحمام مؤثثة بالكامل بأحدث المفروشات والأجهزة المنزلية والإلكترونية.  ‎يوجد عدد 2 مصعد للبناية مع موقف خاص، بركه سباحه ، نادي صحي، استقبال مركزي للقنوات الفضائية، حراسة أمنية على مدار الساعة ‎المطلوب ٣٦٠٠٠ دينار   Luxurious, Brand New, Fully furnished, sea view apartment in Busaiteen front of King Hamad Hospital, close to RCSI Bahrain.  Authentic living space with comfortable couches.  Open kitchen with appliances and electronics.  Master bedroom has king sized bed, wardrobe and bathroom.  Entrance hall furnished with sofa set, smart TV with central receiving of satellite channels.  Overall the apartment is very healthy and has natural source of light.  The property has 24 hrs security, reception and maintenance.  Facilities include swimming pool, Jacuzzi, gymnasium, and multi-purpose room.  BD 36000 Negotiable.","['https://images.dubizzle.com.bh/thumbnails/897152-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/897147-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/897151-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/897146-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/897149-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/897150-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/897148-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/897153-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/897154-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/897155-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D8%B3%D9%88%D8%A8%D8%B1-%D8%AF%D9%8A%D9%84%D9%88%D9%83%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-super-deluxe-villa-for-sale-ID105467820.html,BHD,"160,000",5,8,No,244.6,"Galali, Muharraq Governorate","['Built in Kitchen Appliances', 'Covered Parking', 'Maids Room', 'Private Garden', 'Private Pool', 'Study']",Negotiable,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Muharraq Governorate>Villas for Sale in Galali,Super Deluxe Villa  Land area: 244.6 m -  5 rooms (all master) -  Maid's room with an external bathroom -  8 bathrooms -  Large hall -  American kitchen -  Garage for two cars - Swimming pool - Elevator Original tools and accessories were used for the bathrooms and kitchen with international specifications and high quality  Price: 160 thousand includes half furniture with some furniture such as wardrobes and all kitchen tools and appliances with curtains,"['https://images.dubizzle.com.bh/thumbnails/5350587-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5350588-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5350589-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5350590-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5350591-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5350592-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/spacious-apartment-with-3-bedrooms-for-sale-in-amwaj-ID105467814.html,BHD,"135,000",3,3,No,226,"Amwaj Island, Muharraq Governorate","['Central A/C & heating', 'Covered Parking', 'Security']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Amwaj Island,"This gorgeous 3 bedroom apartment for Sale in Amwaj Freehold to all nationalities  Main features of the apartment: -Semi furnished -3 Bedrooms -3 Bathrooms -Open Kitchen  Building Facilities: • Adult and children’s pools • Gymnasium • Children’s s playground • Free Access to the Beach • BBQ area • Outdoor Dining area • Guest lobby with reception • 24 hrs reception / security  Price : 135,000 BHD",['https://images.dubizzle.com.bh/thumbnails/5350561-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/%D8%A8%D9%8A%D8%AA-%D9%82%D8%AF%D9%8A%D9%85-%D8%A7%D9%84%D8%A8%D9%8A%D8%B9-ID105467747.html,BHD,"68,000",5,2,No,171,"A'Ali, Northern Governorate",[],,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Northern Governorate>Villas for Sale in A'Ali,للبيع أو الإيجار بيت استثماري قديم في عالي ويصلح لعائلتين غير بحرينيين (أجانب) أو سكن عمال لمافيه من 5 غرف و 3 حمامات من طابقين .  مؤجر بسعر 200 دينار  شهريا ، غير شامل .  مساحة أرضه: 171م  المطلوب للبيع : 68 ألف دينار  للمراجعة مع الجادين / محمد,"['https://images.dubizzle.com.bh/thumbnails/5350321-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5350322-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/cold-store-for-sale-ID105439336.html,BHD,"8,500",,,Yes,41,"Gudaibiya, Capital Governorate","['Air Conditioning', 'Storage']",Negotiable,Home>Properties>Properties for Sale>Commercial for Sale>Commercial for Sale in Capital Governorate>Commercial for Sale in Gudaibiya,contact,"['https://images.dubizzle.com.bh/thumbnails/5232511-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5232512-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%A3%D8%A8%D9%86%D9%8A-%D9%85%D8%B9%D9%86%D8%A7-%D9%84%D8%B2%D8%A8%D8%A7%D8%A6%D9%86-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%AA%D8%B3%D9%87%D9%8A%D9%84-%D8%A8%D9%84%D8%B3-ID105467685.html,BHD,99,,,,109,"Riffa, Southern Governorate",[],,Home>Properties>Properties for Sale>Land for Sale>Land for Sale in Southern Governorate>Land for Sale in Riffa,أرض في قلب الرفاع الشرقي بالقرب من الاسكان  فرصة رائعة  لتحقيق حلمك على مزاجك بمواصفات محددة,['https://images.dubizzle.com.bh/thumbnails/5350018-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/for-sale-a-fully-furnished-apartment-in-hidd-ID105467657.html,BHD,"42,000",2,2,Yes,96,"Al Hidd, Muharraq Governorate","['Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Security']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Al Hidd,"You’ll love this spacious apartment located in near Hidd close Banks and petrol station. With its warm sense of community, and only moments to shops, Malls and transport this home provides all the elements for peace and tranquility. Enjoy the inner- city lifestyle where absolutely everything you need is at your fingertips!   ______________________________________  Property Features: • 2 Bedrooms • 2 Bathrooms • Fully equipped kitchen • Intercom • Fully furnished • Indoor car park • 24/7 reception _______________________________________  FOR SALE BHD 42,000 ONLY","['https://images.dubizzle.com.bh/thumbnails/5349842-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349843-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349844-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349845-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349846-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349847-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349848-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349849-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/stunning-villa-for-sale-ID105467629.html,BHD,"160,000",5,5,,244.6,"Galali, Muharraq Governorate","['Covered Parking', 'Maids Room', 'Private Garden']",,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Muharraq Governorate>Villas for Sale in Galali,"We have a house for sale.  Location: Qalali.  Building: 12 years old.  5 bedrooms, all with bathrooms.  Maid's room with an external bathroom.  8 bathrooms.  Large living room.  American kitchen.  Swimming pool.  Elevator.  Garage for two cars.  The house has 3 floors.",['https://images.dubizzle.com.bh/thumbnails/5349679-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AF%D9%8A%D8%A7%D8%B1-%D9%85%D8%AD%D8%B1%D9%82-ID105467599.html,BHD,"129,000",6,5,,205,"Galali, Muharraq Governorate",[],,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Muharraq Governorate>Villas for Sale in Galali,فيلا للبيع ديار المحرق  ست غرف خمس دورات مياه,"['https://images.dubizzle.com.bh/thumbnails/5349504-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349505-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349506-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349507-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349508-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349509-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349510-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349511-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349512-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349513-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID105467556.html,BHD,"90,000",1,2,,74,"Manama, Capital Governorate","['Balcony', 'Security', 'Shared Gym', 'Shared Pool', 'Shared Spa', 'Study']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Manama,"شقة فاخرة ورائعة بغرفة نوم واحدة متاحة للبيع في منطقة خليج البحرين  مميزات الشقة:  غرفة معيشة عصرية  صالة طعام  مطبخ مفتوح  غرفة نوم واحدة  حمامان  شرفة  مرافق المبنى:  مسبح  ساونا وغرفة بخار  ملعب أطفال  مسبح مشترك  سينما  صالات كبار الشخصيات  صالة سيترين  قاعة متعددة الاستخدامات  مناطق ترفيهية  مسرح منزلي  مساحة عمل مشتركة  غرف اجتماعات  قاعة صلاة  صالة رياضية  أمن على مدار الساعة    تحليل الموقع:  موقع مميز في خليج البحرين، يوفر سهولة الوصول إلى مختلف الخدمات والمرافق  متاجر بقالة قريبة لتلبية الاحتياجات اليومية  على بُعد ٢٠ دقيقة بالسيارة من المطار، مما يضمن سرعة الوصول  مساحة الأرض ٧٤ مترًا مربعًا  سعر البيع: ٩٠,٠٠٠ دينار بحريني  للمزيد من المعلومات والمعاينة، تواصل واتساب على الرقم :","['https://images.dubizzle.com.bh/thumbnails/5349344-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349345-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349346-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349347-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349348-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349349-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349350-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5349351-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D8%B1%D8%B6-%D9%82%D8%A7%D8%A8%D9%84%D9%87-%D9%84%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D9%85-%D8%AE%D9%84%D9%81-%D9%85%D8%AD%D8%B7%D9%87-%D8%A7%D9%84%D8%A8%D8%AA%D8%B1%D9%88%D9%84-%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%A7%D9%88%D9%84-ID105467496.html,BHD,30,,,,"1,183","Madinat Hamad, Northern Governorate",[],,Home>Properties>Properties for Sale>Land for Sale>Land for Sale in Northern Governorate>Land for Sale in Madinat Hamad,للبيع ارض في مدينة حمد خلف محطة البترول الدوار الاول قابل للتقسيم مساحتها 1183.8 متر  سعر القدم  30  دينار   قابل للتفاوض للجاد,['https://images.dubizzle.com.bh/thumbnails/5349095-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/sea-view-2-bedrooms-flat-at-abraj-lulu-for-sale-at-65kcall33276605-ID105121507.html,BHD,"65,000",2,3,No,132,"Sanabis, Capital Governorate","['Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Shared Gym', 'Shared Pool']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Sanabis,"Expats can buy   Call on 3,3,2,,7,6,6,0,5","['https://images.dubizzle.com.bh/thumbnails/4720241-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4720242-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4720243-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4720244-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/rented-3-bedrooms-flat-for-sale-call33276605-ID105327948.html,BHD,"78,000",3,3,Yes,142,"Juffair, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Security']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,Rented 3 bedrooms flat for sale call,['https://images.dubizzle.com.bh/thumbnails/4738557-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/rented-sea-view-studio-with-balcony-on-higher-floor-call33276605-ID105327938.html,BHD,"48,000",Studio,1,Yes,40,"Seef, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Security']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Seef,Rented Sea view studio with balcony on higher floor call,"['https://images.dubizzle.com.bh/thumbnails/4738525-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4738526-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/1-bedroom-flat-at-seef-and-expats-can-buy-ID104742561.html,BHD,"55,000",,,No,78,"Seef, Capital Governorate","['Covered Parking', 'Security']",,Home>Properties>Properties for Sale>Commercial for Sale>Commercial for Sale in Capital Governorate>Commercial for Sale in Seef,"one covered parking  Call on 3,3,2,7,6,6,0,5","['https://images.dubizzle.com.bh/thumbnails/5348848-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5348849-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/rented-full-sea-view-2-1-bed-flat-direct-owner-meena-7-towers-ID104852404.html,BHD,"115,000",3,3,No,161,"Amwaj Island, Muharraq Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Pets Allowed']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Amwaj Island,Semi furnished - Sea facing 3 bed apartment with a store room is on SALE    This flat is newly renovated from scratch with brand new kitchen appliances.   The apartment has 1 huge balcony attached that opens up to a garden view and the sea. The second balcony can accommodate two seaters and overlooks the garden and the sea.   The living room including the 2 bedrooms has the view of the sea and garden.     Private beach only for the residents  private garden with Huge landscaped area  Kids play area  outdoor Swimming pools with kids pool  water play area for kids  Boat jetty  Prayer room Recreational room ( indoor games)  Shared garden  Bbq area outdoor jacuzzi  gym on membership basis  spa and saloon (on the premises)  161 sqm apartment size.   Only serious buyers kindly contact,"['https://images.dubizzle.com.bh/thumbnails/4531127-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/2975978-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/2975981-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4474722-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4474720-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4474719-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/2975983-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/2975984-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4474723-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4081021-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4081022-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5359933-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%B4%D9%82%D9%87-%D9%81%D8%AE%D9%85%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AA%D9%85%D9%84%D9%83-%D8%AD%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%AF-ID105467149.html,BHD,"52,000",2,2,No,105,"Al Hidd, Muharraq Governorate","['Balcony', 'Built in Kitchen Appliances', 'Central A/C & heating', 'Covered Parking', 'Pets Allowed', 'Security']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Al Hidd,للبيع شقق تملك حر لجميع الجنسيات في منطقة الحد الجديدة   تتكون من  غرفتين نوم  صالة كبيرة  مطبخ مفتوح  حمامين  بلكونة  المساحة ١٠٨ متر مربع    الخدمات  تكييف مركزي  صالة رياضية  ساونا  بركة سباحة  صالة استقبال  حارس امن على مدار الساعة  كاميرات مراقبة  بالقرب من جميع الخدمات    السعر   ٥٢ الف دينار    للتواصل,"['https://images.dubizzle.com.bh/thumbnails/5347586-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5347587-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5347588-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5347589-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5347590-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5347591-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5347592-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5347593-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5347594-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%B4%D9%82%D9%87-%D9%81%D8%AE%D9%85%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AE%D9%84%D9%8A%D8%AC-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D9%86-ID105426885.html,BHD,"69,000",1,1,Yes,72,"Seef, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Pets Allowed']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Seef,للبيع شقه فخمه مفروشه في خليج البحرين   اولا تفاصيل الشقة:-  1 غرفة نوم واسعه  حمام 1  1 صالة عائلية  1 بلكونة  1 مطبخ نظام أمريكي  ثانيا المرافق والخدمات:-  صالة استقبال  كميرات مراقبة  مسبح كبير  نادي رياضي  سونا  استیم  جاكوزي  سنیما  تنس و جم و بلياردو  اطلاله علا الفور سيزون   قريبه من ممشاء بحرين بي   قريبه من جميع الخدمات  ثالثا السعر والمساحه :-   70 الف دينار قابل للتفاوض  المساحه :- 72 متر    للاتصال :,"['https://images.dubizzle.com.bh/thumbnails/5175750-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5175751-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5175752-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5175753-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5175754-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5175755-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5175756-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5175757-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5175758-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5175759-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5175760-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5175761-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/we-are-one-of-the-most-experienced-professional-cleaning-constructio-ID105466896.html,BHD,1,,,,10,"Manama, Capital Governorate",[],,Home>Properties>Properties for Sale>Multiple Units for Sale>Multiple Units for Sale in Capital Governorate>Multiple Units for Sale in Manama,We are one of the most Experienced Professional Cleaning & Construction Company in Kingdom of Bahrain .  Our Services  Construction of Buildings  Project Management  Commercial Cleaning .   #warehouse #Hotel #school  #apartments    To Know more about our services  Contact in WhatsApp,['https://images.dubizzle.com.bh/thumbnails/5346527-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/luxury-apartment-in-juffair-for-sale-ID105466859.html,BHD,"58,000",2,2,Yes,117,"Juffair, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Central A/C & heating', 'Covered Parking', 'Pets Allowed', 'Security']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,luxurious apartment for sale fully furnished for a low price  2bedroom  2 bathroom  balcony  amenities available  party hall   pool gym squash court  24hr security  private parking  city view and sea view from all rooms and living room,"['https://images.dubizzle.com.bh/thumbnails/5346293-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5346294-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5346295-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5346296-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5346297-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5346298-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5346299-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D8%B1%D8%B6-%D9%81%D9%8A-%D8%AF%D9%85%D8%B3%D8%AA%D8%A7%D9%86-ID104962248.html,BHD,15,,,,"18,464","Tashan, Capital Governorate",[],Negotiable,Home>Properties>Properties for Sale>Land for Sale>Land for Sale in Capital Governorate>Land for Sale in Tashan,للبيع ارض فى دمستان حدائقي المساحه 18464 متر . سعر القدم 15 دينار قابل للتفاوض,['https://images.dubizzle.com.bh/thumbnails/3377792-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D8%B1%D8%B6-%D9%81%D9%8A-%D8%AA%D9%88%D8%A8%D9%84%D9%8A-ID104946773.html,BHD,25,,,,824,"Tashan, Capital Governorate",[],Negotiable,Home>Properties>Properties for Sale>Land for Sale>Land for Sale in Capital Governorate>Land for Sale in Tashan,للبيع ارض فى توبلي المساحه 824 متر . سعر القدم 25 دينار  قابل للتفاوض,['https://images.dubizzle.com.bh/thumbnails/3319620-800x600.jpeg']
