pdp_url,product_name,regular_price,art_number,material_composition,clothing_length,clothing_fit,country_of_origin,neck_style,style,care_instruction,color,sleeve_length_style,images
https://www2.hm.com/en_in/productpage.1260451001.html,Embellished bandeau top,2999.0,1260451001,Polyester 100%,Regular length,Slim fit,China,,"Bandeau, Peplum, Strapless","Use a laundry bag, Only non-chlorine bleach when needed, Machine wash at 30°, No dry clean, Do not iron on decoration, Line dry, Medium iron",Black,Sleeveless,"['https://image.hm.com/assets/hm/2e/12/2e12b4e7c58532e054da76fe97cffe7fb3691c1e.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/dd/8d/dd8d5cfa982dc3f92434edde9824134d00edad49.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/28/c8/28c86af42ffb8456c68165488bc41aa0ece763ea.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/76/39/7639a98bd4761ef605a8fe90ee278f2e713a5da9.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/7a/2a/7a2af9a16c8fd1fabd29ed86aa65081831f513f3.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/16/b1/16b1a3bcec86e3c5c5a533a3b4dc8ee48de52745.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a7/01/a70137181d8bbf8b206625b7e10247b307032f00.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1228439003.html,Ribbed vest top,499.0,1228439003,Polyester 100%,Short,Slim fit,Cambodia,"Deep neckline, Round neck",Vest top,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned",Beige,Sleeveless,"['https://image.hm.com/assets/hm/4b/e5/4be583db5faf6851619a4cd9651c396062de458b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/7f/ca/7fca78e981484ae84cee2d7b175c165b6b148490.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1049251048.html,Cropped vest top,699.0,1049251048,"Cotton 95%, Elastane 5%",Cropped,Slim fit,Bangladesh,,Vest top,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned",Dark green,Sleeveless,"['https://image.hm.com/assets/hm/11/64/1164d14a4340f7ee4906b3b83a71d29f0f8d01f6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ec/76/ec76159a1d1a6c94476f4a9cb3c8c44da2ea6403.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/0a/d3/0ad37836570d964c6120504557fd353322817a65.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/eb/ce/ebce6c9c234a7795a031c232f41eb7b4db30bfc2.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/0c/aa/0caabbf487700ea666ce19545bdc44fcb49553db.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1256445006.html,Square-neck ribbed top,799.0,1256445006,"Cotton 95%, Elastane 5%",Short,Slim fit,Cambodia,Square neckline,Cap sleeve,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned",Black/Cream,Short sleeve,"['https://image.hm.com/assets/hm/f7/a9/f7a9d80f40f923797bfad0379129c91ceb0955d8.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/61/23/6123977c3595bb0ab18e7752fbf46975a3e76bd1.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a3/6a/a36a01ad6c818776662820e8d2e03b860f0de501.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/24/48/24488d0bec1bcc2f2f55fbc19d21e2aa6dd0d3ba.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1290445002.html,Smocked strappy top,1199.0,1290445002,Polyester 100%,Regular length,Slim fit,China,Halterneck,"Draped, Peplum, Smocked, Strappy top","Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Can be dry cleaned, Wash with similar colours, No iron",Black,,"['https://image.hm.com/assets/hm/fd/39/fd3919a02baaaec44ab31b4cc459f69aa4c00e13.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/aa/4d/aa4df5f9a33860b62d016ba63731de07085ebc97.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/72/9c/729c7290f8b737f5dd745d72f111f23a7307b7e8.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b0/0b/b00b3d869b8b26923c7d0e627ce288857e001b83.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/52/8a/528ac840b06b8d65b17eea028fa98f0768c9585a.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c9/0e/c90e0a4ce2a133f05a0beb2b2ce077faebc40ebd.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1289937001.html,Lace-detail one-shoulder top,1699.0,1289937001,"Cotton 72%, Polyamide 25%, Elastane 3%",Regular length,Slim fit,China,Asymmetric neckline,"Draped, One-shoulder, Slit","Use a laundry bag, Line dry, Only non-chlorine bleach when needed, Machine wash at 30°, Can be dry cleaned, Low iron",Cream,Sleeveless,"['https://image.hm.com/assets/hm/aa/5b/aa5bc75179ef9ade0c6e0a55cc436187972f9965.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/09/62/09623e8b51b7200ece6b69da3ded5785748be7d9.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/34/da/34da6e8600b23451d4a0a34def0a8a5326eba328.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6b/31/6b31c4b991fc5157712bea8c9f6a742801bf9cae.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/77/ee/77eecb074390c207f792c843389bedb2e59618a0.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/8b/9b/8b9b1954a447a6da3648773444aa6f2b8bf7ea50.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/80/bd/80bddc2306c57614b87e01961e3055d5571b73b5.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1286064002.html,Broderie anglaise-detail ribbed top,1299.0,1286064002,"Cotton 95%, Elastane 5%",Short,Slim fit,Vietnam,Square neckline,Flutter sleeve,"Use a laundry bag, Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned",Cream,,"['https://image.hm.com/assets/hm/75/12/7512d4a4fb5821b0788275c2488de81e8ab1ed6f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/00/17/0017bcaf8de026754b22b8e69b8fdad03fcb9f55.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6e/e3/6ee343a3003b48f1015ebc6a31d361cbfa956d13.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/7e/a4/7ea4b3a1fa0090a58b8ee78b03a7bc9050151a12.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/d3/44/d34421e7ee33c6e529b43b3423a0f868758bd317.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c5/16/c51642742d70f16044f4081b928edab90d21984c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/9e/31/9e313862bb78a0e372020a9b87aca12757e63710.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1205890014.html,2-pack sports vest tops with DryMove™,1499.0,1205890014,"Polyester 88%, Elastane 12%",Regular length,Relaxed fit,China,"Deep neckline, Round neck","Racer back, Vest top","Only non-chlorine bleach when needed, No dry clean, Do not use softener, Line dry, Machine wash at 40°, Do not iron on print, Low iron",Light turquoise/White,Sleeveless,"['https://image.hm.com/assets/hm/9e/4b/9e4bfb92f62b961894f0a0bcc8e3927b34dae10f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/bd/0a/bd0a204befecb6f8ef2b0c640a79ea272b75899a.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1253411001.html,Sports top with SoftMove™,2299.0,1253411001,"Polyester 76%, Elastane 24%",Regular length,Slim fit,China,,,"Only non-chlorine bleach when needed, No dry clean, Do not use softener, Line dry, Machine wash at 40°, Do not iron on print, Low iron",Black,,"['https://image.hm.com/assets/hm/09/b1/09b1ed1a3a5c1c578653a52362ccc6411aaadd83.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c8/44/c844d00950cd8772374125fbba5b438144f55f1c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/85/a7/85a7fc9b7107e61d1fb13046e6de81526842a8a2.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/79/1d/791d4b4e9431bff26d995abe3c4aea7546974908.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/7e/9f/7e9fee1cef55b70a4e1bce673631653fedc74c28.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/7b/e8/7be8dfbf4985eac447d1580df64d57ae1b92347f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/e7/e9/e7e9721d3437d733cd13ade7916f0a7d0e0c5567.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1237775008.html,Rib-knit off-the-shoulder top,1799.0,1237775008,"Viscose 70%, Polyamide 30%",Short,Slim fit,China,,Off-the-shoulder,"Only non-chlorine bleach when needed, Dry flat, Machine wash at 30°, Can be dry cleaned, Low iron",Pigeon blue,Long sleeve,"['https://image.hm.com/assets/hm/90/0e/900e9243ffe79b722a94c839c398e85f37fb907b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/d1/fb/d1fb45f93fd62d370cbde907316382ca3f06ed94.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/40/08/4008e443db4f4da160d9b6103adc49b9c213caa6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ae/74/ae745aedfc454184a4d06c7643589442835fb823.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/3f/b2/3fb26b98ae96a898fbae380fa8d3f7967e8a63b6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a0/39/a039b33fe6d7676bf7bf8838f1d958faa26c505f.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1257553002.html,Rhinestone-embellished vest top,1499.0,1257553002,"Viscose 82%, Polyamide 18%",Short,Slim fit,China,Round neck,Vest top,"Use a laundry bag, Line dry, Only non-chlorine bleach when needed, Machine wash at 30°, No dry clean, No iron",Cream/Silver-coloured,Sleeveless,"['https://image.hm.com/assets/hm/00/2e/002ec0fff8bbbbf912ec4e6e3af4ce8f07e7ab07.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/dd/ea/ddea8a88ed718132b34c66281c108cd5884046b9.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f0/34/f0340482b34ef0631f59f2841e6c7e824b256a9f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/03/f7/03f79fd4adc6a8a487605ff560c54fb0df2a2d48.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c6/4a/c64a4c592c0ee2da15ac8104eb0522a26d5bbc56.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/84/c2/84c26c2dfa2f3e5782c69d1eec29238e19aa38e1.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1239454005.html,Off-the-shoulder top,1499.0,1239454005,"Viscose 70%, Polyamide 30%",Regular length,Slim fit,Myanmar,,Off-the-shoulder,"Only non-chlorine bleach when needed, Dry flat, Machine wash at 30°, Can be dry cleaned, Low iron",Pigeon blue,Long sleeve,"['https://image.hm.com/assets/hm/71/4d/714dce638aae7131ace4036c950294a72e5baa4e.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ff/e8/ffe815b353659b2ddbf4872afbda98f2f84014d1.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/02/c5/02c5280ddc6fd3952af6df67a6318c9980b3a769.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/9f/2f/9f2fb3b2421d90e3b97bf3875e7f1964cd373cab.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.0824995001.html,2-pack jersey tops,1499.0,0824995001,"Cotton 95%, Elastane 5%",Regular length,Slim fit,Bangladesh,"Deep neckline, Round neck",,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned",White/Black,Long sleeve,"['https://image.hm.com/assets/hm/6b/2c/6b2c1a5c3171049b5273f3308ef32c0b4037405a.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/31/34/3134e586007f4d1059b6a229858f446e27c12ce9.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a7/a9/a7a930c0de31bb60057f587b7170f8cd62f1d833.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f6/24/f62400270f5c837e7304b7b7d91d2d11791d45ac.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1a/89/1a89e58e1969f6f1db78a6b456cb8df1e38eb4f0.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1252165001.html,Scoop-neck top,699.0,1252165001,"Polyester 87%, Elastane 13%",Regular length,Slim fit,Myanmar,"Deep neckline, Round neck",,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned, Wash with similar colours",Light beige,Short sleeve,"['https://image.hm.com/assets/hm/12/d6/12d6e0d44d0f1e438f69c37f8fd7b73b91ef259c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/d0/59/d059162d79bf2cb71bf071d521ede890c1bd5537.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/8a/23/8a23ec251a2cddf84e72c4a546f382f270aad227.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6c/af/6caf70422c0879cd644895fbb3337af94739f68d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/2f/3c/2f3c5913d2e269b6456ddf2cb6133b8af83eb287.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1261221002.html,Turtleneck top,799.0,1261221002,"Polyester 89%, Elastane 11%",Short,Slim fit,Myanmar,Turtleneck,,"Medium iron, Line dry, Can be dry cleaned",Cream,Long sleeve,"['https://image.hm.com/assets/hm/92/2f/922f4fba3a614e94af959ff02067fd71d61dd257.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b8/68/b86810fdadfb523549bf1722fd283a929524ecfb.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/43/39/433999976798cf8510e382cfe63358e2c6f3f6dc.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/2c/a8/2ca81e9416e7a8dfd6e2bb9c141fcc57b13f9a10.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f8/9f/f89f0ed113fe07f48fb98ff759bb64982d6cf376.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1229020001.html,Integral-bra sports top with DryMove™,1999.0,1229020001,"Polyester 79%, Elastane 21%",Cropped,Slim fit,China,Round neck,"Racer back, Vest top","Only non-chlorine bleach when needed, No dry clean, Do not use softener, Line dry, Machine wash at 40°, Do not iron on print, Low iron",Black,Sleeveless,"['https://image.hm.com/assets/hm/5f/ea/5fea009a35cfcd5da07f9750c2a35657c9f8ad6a.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/8b/a1/8ba1c298adca6593ffb06b9a03a24b779dc6328b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f0/0c/f00c52460b2beb9450d40497fe2cdb05f0a17c4f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/87/02/8702b173400a50f5bc4d613cc868bec6143436a7.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/05/86/05866e6ef676efbf401b23a71470e041db822ccc.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/dd/16/dd16640f1761885408b1f88855fb5a86cc681eb7.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1289928001.html,Metal-detail tube top,1399.0,1289928001,"Polyester 95%, Elastane 5%",Short,Slim fit,China,Sweetheart neckline,Tube top,"Only non-chlorine bleach when needed, Wash with similar colours, Can be dry cleaned, Remove decoration before wash, Line dry, Machine wash at 40°, Medium iron",Black/Silver-coloured,,"['https://image.hm.com/assets/hm/01/41/014194d42f4c05674bffb2f57e29ae6fbe9d3cf8.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/19/6c/196c5a7f39e3c53cabcd052b84a344a1e57e07a2.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c6/d9/c6d9f6453bf07ea47394a56a305db8f042efe768.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/fa/96/fa962509e1fd37b20aa5bc4e984c0da035186d1d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/8c/63/8c6361159b1dc73320b1e030718580455f4683c8.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a0/0d/a00d1489f849fdaa9fae28071ee1dcd4a752ed62.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1266840002.html,Fine-knit top,999.0,1266840002,"Cotton 48%, Viscose 47%, Elastane 5%",Regular length,Slim fit,Bangladesh,"Deep neckline, V-neck",,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned",Cream/Black,Long sleeve,"['https://image.hm.com/assets/hm/41/bb/41bbfd4f21ddd9ba33664f17bfa19380a6cb5ef7.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/40/e0/40e0c2fad4f988a756453b2c2137a086b7729d60.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ba/b4/bab414f52d150908b36ca44b71e3a7e883ce4bcd.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/98/30/9830ab75a8fbe1d5ee49a255caf89721f7f9b6a0.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a4/ca/a4ca2464d7ac320de26b9908612b3cc9ba96018c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/e7/d2/e7d26aca24bfb62e358149b21156b5f1bce26319.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/7e/8a/7e8a550983863c545eba51ca7aeec6de49a8a71b.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1256501001.html,2-pack sports vest tops with DryMove™,1499.0,1256501001,"Polyester 79%, Elastane 21%",Regular length,Slim fit,India,Round neck,"Racer back, Vest top","Only non-chlorine bleach when needed, No dry clean, Do not use softener, Line dry, Machine wash at 40°, Do not iron on print, Low iron",Light grey/Black,,"['https://image.hm.com/assets/hm/44/29/44297534cba57432dbc0dc7527cc43b10e763d6d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/38/3c/383cb682c9f7798bb17265960254c975f4ceb61e.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1270109002.html,Medium Support Yoga bra with SoftMove™,1499.0,1270109002,"Polyester 75%, Elastane 25%",,,China,Round neck,"Bralette, Non-wired bra, Padded bra, Racer back, Sports bra, Vest top","Only non-chlorine bleach when needed, No dry clean, Do not use softener, Line dry, Machine wash at 40°, Do not iron on print, Remove padding before wash, Low iron",Pink,,"['https://image.hm.com/assets/hm/f0/94/f094895ca469e60cdb3f0bb8c3cedb70e2522012.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c2/fc/c2fca7b9f2ec4799b92213fba0bf25538c14e459.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/91/9a/919a3f93b8034f83e39ba22541cb7a47e99d9cd4.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6a/51/6a517972fefeb202b5b1120a74e4f9ddce087961.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/93/20/9320cc4fd37292f66e3652cf54d211adfd0e5106.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/57/0b/570b5ffa8291777514d1b2f508eec063c092640e.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1269455001.html,Sports vest top with SoftMove™,1299.0,1269455001,"Polyester 80%, Elastane 20%",Regular length,Slim fit,China,"Deep neckline, Round neck","Racer back, Vest top","Only non-chlorine bleach when needed, No dry clean, Do not use softener, Line dry, Machine wash at 40°, Do not iron on print, Low iron",White,,"['https://image.hm.com/assets/hm/72/4d/724dcaeb7b66ad758b36da92adee4761c9aac050.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a0/ee/a0ee35ea08858cf8c524464031cf38716c7eb3db.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1274285003.html,Lace-trimmed vest top,699.0,1274285003,"Cotton 95%, Elastane 5%",Regular length,Slim fit,India,"Deep neckline, Round neck",Vest top,"Medium iron, Line dry, Dry clean only",Light green,Sleeveless,"['https://image.hm.com/assets/hm/87/d9/87d969688fd90a15c2b36eed6a2dc2b87f2ab9c0.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ef/ba/efbad6e224e1e859d287716dc7645f8e70aa309a.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/53/13/531392f35ba82d0265479e0297f5c4b888066482.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/bf/a6/bfa6499d137522cc5b75e32f5095e0b2a9479bca.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/79/56/7956ea8e58c3513f4c80f73eaa4c12307357ddbc.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ba/83/ba8318182ddabcb8f88db5adf68f626dd090389f.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1296438003.html,2-piece tube top and shorts set,1499.0,1296438003,"Cotton 95%, Elastane 5%",Short,Slim fit,Bangladesh,,Tube top,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned, Wash with similar colours",Green/White,,"['https://image.hm.com/assets/hm/16/59/165990a060d0e6042515e5f20531aa699ac4f5bc.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/77/0a/770a39232b1fa1ab4672a8c0ed79a21a59f140e9.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/db/be/dbbe55b5a9aa01bc1eaebbb71846d2f7f20c65fa.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/48/3a/483aea65a42d7331ba87c0443a75b803ba57230b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/fe/de/fede092282a4d694d8e466eb2b7bf64940599e35.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.0999727053.html,Ribbed top,699.0,0999727053,"Cotton 48%, Modal 47%, Elastane 5%",Regular length,Slim fit,Bangladesh,Round neck,,Machine wash at 40°,Sage green,Long sleeve,"['https://image.hm.com/assets/hm/3e/14/3e141d7857fb69258c74311b3e860420c6a30254.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/79/53/7953c1146cd7862539839cb4c643449e522c7441.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/82/f9/82f9b433698f18f1b97a227255975b35ce2fa6c6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b8/61/b8614ec916b5fa7ee9a27437fee89f6438095bcd.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/fb/0d/fb0deffa47bf3ffdf1a1405132e2a6f075d32026.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/2b/db/2bdbb32fbe18d6c68d0e02ab033f3b29273a0fce.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a0/7c/a07ca8da1973208dbc1dcee699c077b8245f8b4e.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1273919004.html,Picot-trimmed cotton top,999.0,1273919004,"Cotton 95%, Elastane 5%",Short,Slim fit,India,"Deep neckline, Square neckline",,"Medium iron, Line dry, Can be dry cleaned",Cream/Light pink,,"['https://image.hm.com/assets/hm/63/66/636634b3c59223a5181f7e661b61ce6faf30f588.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/bc/c0/bcc0e3d2f67ff8b1091d77fe2929dffd2bd18764.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/d7/ba/d7ba6a148ff49baa263ad1fa50187371d08423a7.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b5/8f/b58fefc2cf8d050dd7238c6717d52ad28daded5f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/e4/81/e481d6b251b7ad30f170c53a8af341320d27f1f8.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1267381001.html,Ribbed short-sleeved shirt,999.0,1267381001,"Polyester 64%, Viscose 32%, Elastane 4%",Short,Regular fit,Vietnam,,Polo shirt,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned",Black/White,,"['https://image.hm.com/assets/hm/b5/42/b542bcc31222fb3e7672c53483ca04eef3f74fb2.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/da/1a/da1aa41da4ca071ee2890821b02d74ccc960a59c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/25/2b/252bb907cd9f9e3778a7c9a8978729f344c77ee3.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/e2/0c/e20c9ae5e26448293cc621f19c788114248f1af1.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/3d/63/3d63c37dbde73d372d3313880a5a2cc2518511c6.jpg?imwidth=2160']"
